customer_key,customer_id,email,first_name,last_name,full_name,phone,city,state,postcode,loyalty_number,registration_date,customer_segment,is_active,effective_date,expiry_date,is_current,created_timestamp
CK_CU000546,CU000546,thomas.garcia546@email.com,Thomas,Garcia,Thomas Garcia,475617781,Newcastle,,,RW00000546,2024-12-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000547,CU000547,ava.brown547@email.com,Ava,Brown,Ava Brown,410685448,Newcastle,,,RW00000547,2023-09-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000548,CU000548,isabella.smith548@email.com,Isabella,Smith,Isabella Smith,457141578,Adelaide,,,RW00000548,2023-11-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000549,CU000549,emma.brown549@email.com,Emma,Brown,Emma Brown,435036351,Adelaide,,,RW00000549,2023-03-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000550,CU000550,william.martinez550@email.com,William,Martinez,William Martinez,444455078,Perth,,,RW00000550,2023-07-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000551,CU000551,jack.brown551@email.com,Jack,Brown,Jack Brown,462028510,Perth,,,RW00000551,2025-03-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000552,CU000552,william.martinez552@email.com,William,Martinez,William Martinez,497948233,Newcastle,,,RW00000552,2025-08-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000553,CU000553,james.brown553@email.com,James,Brown,James Brown,440706103,Wollongong,,,RW00000553,2023-10-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000554,CU000554,jack.martinez554@email.com,Jack,Martinez,Jack Martinez,451746386,Melbourne,,,RW00000554,2024-12-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000555,CU000555,james.miller555@email.com,James,Miller,James Miller,452719691,Brisbane,,,RW00000555,2025-08-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000556,CU000556,isabella.jones556@email.com,Isabella,Jones,Isabella Jones,415174445,Sydney,,,RW00000556,2023-06-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000557,CU000557,isabella.miller557@email.com,Isabella,Miller,Isabella Miller,447781915,Perth,,,RW00000557,2024-05-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000558,CU000558,oliver.rodriguez558@email.com,Oliver,Rodriguez,Oliver Rodriguez,456971419,Wollongong,,,RW00000558,2023-05-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000559,CU000559,ava.rodriguez559@email.com,Ava,Rodriguez,Ava Rodriguez,438353471,Perth,,,RW00000559,2025-02-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000560,CU000560,thomas.garcia560@email.com,Thomas,Garcia,Thomas Garcia,430476554,Sydney,,,RW00000560,2023-03-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000561,CU000561,charlotte.rodriguez561@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,493021302,Sydney,,,RW00000561,2022-12-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000562,CU000562,thomas.martinez562@email.com,Thomas,Martinez,Thomas Martinez,452268395,Canberra,,,RW00000562,2022-10-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000563,CU000563,ava.williams563@email.com,Ava,Williams,Ava Williams,447007759,Canberra,,,RW00000563,2025-05-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000564,CU000564,charlotte.martinez564@email.com,Charlotte,Martinez,Charlotte Martinez,492617090,Canberra,,,RW00000564,2024-12-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000565,CU000565,sophia.brown565@email.com,Sophia,Brown,Sophia Brown,471212041,Newcastle,,,RW00000565,2025-04-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000566,CU000566,thomas.smith566@email.com,Thomas,Smith,Thomas Smith,464900518,Adelaide,,,RW00000566,2023-06-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000567,CU000567,emma.davis567@email.com,Emma,Davis,Emma Davis,458363058,Sydney,,,RW00000567,2023-08-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000568,CU000568,james.rodriguez568@email.com,James,Rodriguez,James Rodriguez,417301274,Brisbane,,,RW00000568,2022-10-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000569,CU000569,oliver.davis569@email.com,Oliver,Davis,Oliver Davis,437227412,Melbourne,,,RW00000569,2023-02-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000570,CU000570,sophia.garcia570@email.com,Sophia,Garcia,Sophia Garcia,418780282,Canberra,,,RW00000570,2025-08-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000571,CU000571,thomas.rodriguez571@email.com,Thomas,Rodriguez,Thomas Rodriguez,412382312,Perth,,,RW00000571,2023-05-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000572,CU000572,jack.brown572@email.com,Jack,Brown,Jack Brown,418117506,Newcastle,,,RW00000572,2022-10-17,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000573,CU000573,oliver.martinez573@email.com,Oliver,Martinez,Oliver Martinez,456518709,Wollongong,,,RW00000573,2025-07-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000574,CU000574,emma.smith574@email.com,Emma,Smith,Emma Smith,415709616,Canberra,,,RW00000574,2025-08-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000575,CU000575,emma.davis575@email.com,Emma,Davis,Emma Davis,443755023,Canberra,,,RW00000575,2024-04-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000576,CU000576,james.jones576@email.com,James,Jones,James Jones,421167765,Sydney,,,RW00000576,2025-07-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000577,CU000577,jack.brown577@email.com,Jack,Brown,Jack Brown,474034050,Sydney,,,RW00000577,2024-07-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000578,CU000578,charlotte.miller578@email.com,Charlotte,Miller,Charlotte Miller,412789141,Adelaide,,,RW00000578,2025-02-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000579,CU000579,ava.jones579@email.com,Ava,Jones,Ava Jones,462803882,Wollongong,,,RW00000579,2022-10-10,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000580,CU000580,charlotte.miller580@email.com,Charlotte,Miller,Charlotte Miller,411801998,Sydney,,,RW00000580,2024-04-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000581,CU000581,william.martinez581@email.com,William,Martinez,William Martinez,437402066,Perth,,,RW00000581,2024-10-25,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000582,CU000582,charlotte.rodriguez582@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,488258084,Perth,,,RW00000582,2025-07-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000583,CU000583,james.davis583@email.com,James,Davis,James Davis,487965691,Newcastle,,,RW00000583,2024-06-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000584,CU000584,thomas.garcia584@email.com,Thomas,Garcia,Thomas Garcia,441451548,Wollongong,,,RW00000584,2024-08-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000585,CU000585,sophia.williams585@email.com,Sophia,Williams,Sophia Williams,455328552,Adelaide,,,RW00000585,2023-11-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000586,CU000586,oliver.williams586@email.com,Oliver,Williams,Oliver Williams,456691453,Canberra,,,RW00000586,2024-11-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000587,CU000587,ava.jones587@email.com,Ava,Jones,Ava Jones,433667633,Melbourne,,,RW00000587,2023-09-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000588,CU000588,jack.garcia588@email.com,Jack,Garcia,Jack Garcia,440767352,Brisbane,,,RW00000588,2025-07-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000589,CU000589,jack.jones589@email.com,Jack,Jones,Jack Jones,431483456,Perth,,,RW00000589,2023-10-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000590,CU000590,thomas.smith590@email.com,Thomas,Smith,Thomas Smith,489582292,Adelaide,,,RW00000590,2023-11-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000591,CU000591,ava.brown591@email.com,Ava,Brown,Ava Brown,468571810,Melbourne,,,RW00000591,2025-05-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000592,CU000592,james.miller592@email.com,James,Miller,James Miller,415859195,Sydney,,,RW00000592,2023-05-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000593,CU000593,charlotte.miller593@email.com,Charlotte,Miller,Charlotte Miller,454303677,Sydney,,,RW00000593,2025-02-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000594,CU000594,sophia.rodriguez594@email.com,Sophia,Rodriguez,Sophia Rodriguez,495206826,Melbourne,,,RW00000594,2024-02-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000595,CU000595,jack.davis595@email.com,Jack,Davis,Jack Davis,465843677,Perth,,,RW00000595,2024-08-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000596,CU000596,emma.garcia596@email.com,Emma,Garcia,Emma Garcia,465508177,Adelaide,,,RW00000596,2024-07-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000597,CU000597,james.rodriguez597@email.com,James,Rodriguez,James Rodriguez,468003299,Perth,,,RW00000597,2024-06-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000598,CU000598,charlotte.garcia598@email.com,Charlotte,Garcia,Charlotte Garcia,499966027,Perth,,,RW00000598,2024-10-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000599,CU000599,william.williams599@email.com,William,Williams,William Williams,475291165,Sydney,,,RW00000599,2022-11-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000600,CU000600,emma.davis600@email.com,Emma,Davis,Emma Davis,491768472,Wollongong,,,RW00000600,2023-01-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000601,CU000601,ava.brown601@email.com,Ava,Brown,Ava Brown,460987890,Brisbane,,,RW00000601,2024-08-05,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000602,CU000602,emma.brown602@email.com,Emma,Brown,Emma Brown,456649613,Sydney,,,RW00000602,2025-03-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000603,CU000603,james.miller603@email.com,James,Miller,James Miller,454698021,Melbourne,,,RW00000603,2024-08-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000604,CU000604,isabella.jones604@email.com,Isabella,Jones,Isabella Jones,434253540,Brisbane,,,RW00000604,2023-05-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000605,CU000605,emma.brown605@email.com,Emma,Brown,Emma Brown,447860739,Adelaide,,,RW00000605,2023-02-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000606,CU000606,charlotte.rodriguez606@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,495933890,Perth,,,RW00000606,2024-01-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000607,CU000607,isabella.garcia607@email.com,Isabella,Garcia,Isabella Garcia,440068915,Adelaide,,,RW00000607,2024-11-29,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000608,CU000608,emma.jones608@email.com,Emma,Jones,Emma Jones,452061630,Adelaide,,,RW00000608,2022-12-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000609,CU000609,emma.davis609@email.com,Emma,Davis,Emma Davis,482978814,Canberra,,,RW00000609,2023-02-06,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000610,CU000610,ava.brown610@email.com,Ava,Brown,Ava Brown,471031819,Canberra,,,RW00000610,2024-08-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000611,CU000611,ava.brown611@email.com,Ava,Brown,Ava Brown,432709696,Adelaide,,,RW00000611,2023-08-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000612,CU000612,ava.brown612@email.com,Ava,Brown,Ava Brown,414058472,Canberra,,,RW00000612,2023-08-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000613,CU000613,oliver.rodriguez613@email.com,Oliver,Rodriguez,Oliver Rodriguez,417786724,Brisbane,,,RW00000613,2023-03-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000614,CU000614,james.garcia614@email.com,James,Garcia,James Garcia,465202768,Newcastle,,,RW00000614,2024-07-12,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000615,CU000615,emma.smith615@email.com,Emma,Smith,Emma Smith,416476734,Perth,,,RW00000615,2023-04-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000616,CU000616,oliver.brown616@email.com,Oliver,Brown,Oliver Brown,423360581,Wollongong,,,RW00000616,2024-08-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000617,CU000617,thomas.miller617@email.com,Thomas,Miller,Thomas Miller,419020555,Brisbane,,,RW00000617,2023-12-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000618,CU000618,isabella.martinez618@email.com,Isabella,Martinez,Isabella Martinez,475005010,Adelaide,,,RW00000618,2024-03-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000619,CU000619,thomas.williams619@email.com,Thomas,Williams,Thomas Williams,418175559,Sydney,,,RW00000619,2024-02-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000620,CU000620,jack.williams620@email.com,Jack,Williams,Jack Williams,433936743,Sydney,,,RW00000620,2024-02-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000621,CU000621,oliver.jones621@email.com,Oliver,Jones,Oliver Jones,443734585,Brisbane,,,RW00000621,2023-03-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000622,CU000622,charlotte.davis622@email.com,Charlotte,Davis,Charlotte Davis,473368772,Wollongong,,,RW00000622,2024-08-31,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000623,CU000623,james.johnson623@email.com,James,Johnson,James Johnson,434704602,Newcastle,,,RW00000623,2025-04-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000624,CU000624,william.smith624@email.com,William,Smith,William Smith,447343518,Sydney,,,RW00000624,2023-04-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000625,CU000625,emma.garcia625@email.com,Emma,Garcia,Emma Garcia,421158096,Wollongong,,,RW00000625,2024-03-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000626,CU000626,sophia.brown626@email.com,Sophia,Brown,Sophia Brown,450825944,Newcastle,,,RW00000626,2025-08-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000627,CU000627,jack.martinez627@email.com,Jack,Martinez,Jack Martinez,436953369,Wollongong,,,RW00000627,2023-10-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000628,CU000628,james.garcia628@email.com,James,Garcia,James Garcia,493392372,Brisbane,,,RW00000628,2023-02-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000629,CU000629,emma.jones629@email.com,Emma,Jones,Emma Jones,466522104,Brisbane,,,RW00000629,2024-01-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000630,CU000630,isabella.garcia630@email.com,Isabella,Garcia,Isabella Garcia,494748495,Melbourne,,,RW00000630,2023-07-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000631,CU000631,sophia.garcia631@email.com,Sophia,Garcia,Sophia Garcia,411201306,Adelaide,,,RW00000631,2025-06-07,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000632,CU000632,isabella.miller632@email.com,Isabella,Miller,Isabella Miller,412597183,Wollongong,,,RW00000632,2023-02-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000633,CU000633,sophia.garcia633@email.com,Sophia,Garcia,Sophia Garcia,416376332,Newcastle,,,RW00000633,2024-03-09,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000634,CU000634,oliver.smith634@email.com,Oliver,Smith,Oliver Smith,450011499,Adelaide,,,RW00000634,2024-03-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000635,CU000635,emma.brown635@email.com,Emma,Brown,Emma Brown,419830555,Wollongong,,,RW00000635,2022-12-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000636,CU000636,james.martinez636@email.com,James,Martinez,James Martinez,475830941,Sydney,,,RW00000636,2024-11-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000637,CU000637,james.miller637@email.com,James,Miller,James Miller,438815175,Wollongong,,,RW00000637,2024-08-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000638,CU000638,oliver.miller638@email.com,Oliver,Miller,Oliver Miller,497133780,Wollongong,,,RW00000638,2024-02-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000639,CU000639,james.davis639@email.com,James,Davis,James Davis,446092117,Perth,,,RW00000639,2025-08-24,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000640,CU000640,thomas.davis640@email.com,Thomas,Davis,Thomas Davis,484482532,Perth,,,RW00000640,2023-11-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000641,CU000641,jack.brown641@email.com,Jack,Brown,Jack Brown,483112000,Melbourne,,,RW00000641,2024-03-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000642,CU000642,charlotte.jones642@email.com,Charlotte,Jones,Charlotte Jones,422168528,Perth,,,RW00000642,2025-07-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000643,CU000643,charlotte.jones643@email.com,Charlotte,Jones,Charlotte Jones,424518715,Sydney,,,RW00000643,2023-01-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000644,CU000644,ava.miller644@email.com,Ava,Miller,Ava Miller,438838367,Perth,,,RW00000644,2024-02-04,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000645,CU000645,william.johnson645@email.com,William,Johnson,William Johnson,422375523,Canberra,,,RW00000645,2024-11-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000646,CU000646,charlotte.brown646@email.com,Charlotte,Brown,Charlotte Brown,422399067,Canberra,,,RW00000646,2025-06-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000647,CU000647,jack.brown647@email.com,Jack,Brown,Jack Brown,486738593,Wollongong,,,RW00000647,2025-02-16,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000648,CU000648,oliver.rodriguez648@email.com,Oliver,Rodriguez,Oliver Rodriguez,473532321,Adelaide,,,RW00000648,2024-03-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000649,CU000649,thomas.williams649@email.com,Thomas,Williams,Thomas Williams,499576252,Melbourne,,,RW00000649,2024-03-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000650,CU000650,william.smith650@email.com,William,Smith,William Smith,446680374,Wollongong,,,RW00000650,2025-06-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000651,CU000651,jack.garcia651@email.com,Jack,Garcia,Jack Garcia,421476020,Wollongong,,,RW00000651,2025-06-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000652,CU000652,charlotte.johnson652@email.com,Charlotte,Johnson,Charlotte Johnson,477474185,Brisbane,,,RW00000652,2023-10-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000653,CU000653,oliver.rodriguez653@email.com,Oliver,Rodriguez,Oliver Rodriguez,459754869,Wollongong,,,RW00000653,2025-01-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000654,CU000654,emma.garcia654@email.com,Emma,Garcia,Emma Garcia,437142242,Brisbane,,,RW00000654,2024-06-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000655,CU000655,james.williams655@email.com,James,Williams,James Williams,420779231,Wollongong,,,RW00000655,2025-01-20,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000656,CU000656,thomas.garcia656@email.com,Thomas,Garcia,Thomas Garcia,477378210,Newcastle,,,RW00000656,2024-07-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000657,CU000657,thomas.johnson657@email.com,Thomas,Johnson,Thomas Johnson,495702985,Adelaide,,,RW00000657,2022-12-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000658,CU000658,james.johnson658@email.com,James,Johnson,James Johnson,412562493,Melbourne,,,RW00000658,2025-01-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000659,CU000659,william.johnson659@email.com,William,Johnson,William Johnson,499129861,Adelaide,,,RW00000659,2025-03-13,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000660,CU000660,emma.miller660@email.com,Emma,Miller,Emma Miller,460807226,Adelaide,,,RW00000660,2023-10-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000661,CU000661,ava.smith661@email.com,Ava,Smith,Ava Smith,445041613,Perth,,,RW00000661,2024-03-21,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000662,CU000662,james.rodriguez662@email.com,James,Rodriguez,James Rodriguez,443901126,Sydney,,,RW00000662,2023-02-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000663,CU000663,isabella.rodriguez663@email.com,Isabella,Rodriguez,Isabella Rodriguez,498241185,Sydney,,,RW00000663,2023-05-30,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000664,CU000664,oliver.martinez664@email.com,Oliver,Martinez,Oliver Martinez,463397863,Sydney,,,RW00000664,2025-02-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000665,CU000665,jack.miller665@email.com,Jack,Miller,Jack Miller,414088277,Newcastle,,,RW00000665,2022-12-08,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000666,CU000666,oliver.williams666@email.com,Oliver,Williams,Oliver Williams,414717856,Sydney,,,RW00000666,2025-01-22,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000667,CU000667,james.johnson667@email.com,James,Johnson,James Johnson,497997865,Adelaide,,,RW00000667,2024-01-23,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000668,CU000668,james.jones668@email.com,James,Jones,James Jones,442431260,Sydney,,,RW00000668,2024-07-03,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000669,CU000669,oliver.miller669@email.com,Oliver,Miller,Oliver Miller,485573541,Newcastle,,,RW00000669,2023-09-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000670,CU000670,oliver.johnson670@email.com,Oliver,Johnson,Oliver Johnson,438713895,Brisbane,,,RW00000670,2024-10-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000671,CU000671,sophia.johnson671@email.com,Sophia,Johnson,Sophia Johnson,491503337,Sydney,,,RW00000671,2023-04-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000672,CU000672,oliver.miller672@email.com,Oliver,Miller,Oliver Miller,470762275,Sydney,,,RW00000672,2025-03-27,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000673,CU000673,james.jones673@email.com,James,Jones,James Jones,416708720,Perth,,,RW00000673,2023-02-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000674,CU000674,james.rodriguez674@email.com,James,Rodriguez,James Rodriguez,457715836,Perth,,,RW00000674,2023-02-19,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000675,CU000675,oliver.davis675@email.com,Oliver,Davis,Oliver Davis,428543076,Perth,,,RW00000675,2025-07-28,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000676,CU000676,william.miller676@email.com,William,Miller,William Miller,467909718,Canberra,,,RW00000676,2025-01-18,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000677,CU000677,emma.williams677@email.com,Emma,Williams,Emma Williams,492309154,Newcastle,,,RW00000677,2024-04-15,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000678,CU000678,charlotte.rodriguez678@email.com,Charlotte,Rodriguez,Charlotte Rodriguez,442289446,Brisbane,,,RW00000678,2024-08-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000679,CU000679,james.jones679@email.com,James,Jones,James Jones,426910729,Newcastle,,,RW00000679,2024-03-14,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000680,CU000680,ava.johnson680@email.com,Ava,Johnson,Ava Johnson,421772864,Melbourne,,,RW00000680,2023-05-01,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000681,CU000681,william.garcia681@email.com,William,Garcia,William Garcia,410956060,Brisbane,,,RW00000681,2024-04-11,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000682,CU000682,thomas.brown682@email.com,Thomas,Brown,Thomas Brown,473669582,Melbourne,,,RW00000682,2025-08-02,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
CK_CU000683,CU000683,jack.smith683@email.com,Jack,Smith,Jack Smith,463592834,Brisbane,,,RW00000683,2024-07-26,,True,2025-01-01,2262-04-11,True,2025-10-17 11:19:01.396814
